crop_name,location,price,quantity_kg,month,week,year,date,season,demand,is_peak_season
Banana,Dindigul,42.26,664.3,11,44,2022,2022-11-04,Rabi,Medium,0
Brinjal,Thanjavur,27.22,235.1,11,44,2022,2022-11-05,Rabi,Medium,0
Potato,Salem,38.83,297.1,11,44,2022,2022-11-05,Rabi,Low,1
Cabbage,Vellore,16.44,456.3,11,44,2022,2022-11-06,Rabi,High,0
Chilli,Erode,106.06,483.1,11,44,2022,2022-11-06,Rabi,Medium,0
Potato,Dindigul,35.52,431.8,11,44,2022,2022-11-06,Rabi,Low,1
Coconut,Salem,27.97,399.0,11,45,2022,2022-11-07,Rabi,Medium,0
Coconut,Chennai,26.53,796.7,11,45,2022,2022-11-07,Rabi,Medium,0
Banana,Salem,43.49,784.0,11,45,2022,2022-11-07,Rabi,Medium,0
Sugarcane,Trichy,4.66,480.5,11,45,2022,2022-11-08,Rabi,Low,1
Chilli,Chennai,100.04,687.6,11,45,2022,2022-11-08,Rabi,High,0
Carrot,Thanjavur,71.31,440.0,11,45,2022,2022-11-09,Rabi,Low,1
Rice,Dindigul,35.21,336.2,11,45,2022,2022-11-09,Rabi,Medium,0
Cotton,Vellore,74.37,472.5,11,45,2022,2022-11-09,Rabi,Low,1
Rice,Dindigul,27.1,485.1,11,45,2022,2022-11-09,Rabi,High,0
Onion,Chennai,30.33,494.1,11,45,2022,2022-11-10,Rabi,Medium,0
Potato,Erode,34.75,368.0,11,45,2022,2022-11-10,Rabi,Low,1
Sugarcane,Salem,4.37,444.7,11,45,2022,2022-11-10,Rabi,Medium,1
Cotton,Dindigul,72.14,397.5,11,45,2022,2022-11-10,Rabi,Low,1
Potato,Tirunelveli,37.82,373.9,11,45,2022,2022-11-11,Rabi,Low,1
Cabbage,Erode,19.47,606.6,11,45,2022,2022-11-11,Rabi,Medium,0
Cabbage,Vellore,18.27,534.2,11,45,2022,2022-11-11,Rabi,Medium,0
Tomato,Chennai,59.04,512.8,11,45,2022,2022-11-11,Rabi,Low,1
Brinjal,Thanjavur,27.46,540.5,11,45,2022,2022-11-12,Rabi,Medium,0
Cauliflower,Thanjavur,44.94,262.7,11,45,2022,2022-11-12,Rabi,Low,1
Sugarcane,Coimbatore,4.67,386.6,11,45,2022,2022-11-12,Rabi,Low,1
Cotton,Coimbatore,76.23,395.9,11,45,2022,2022-11-12,Rabi,Low,1
Tomato,Chennai,52.22,618.4,11,45,2022,2022-11-12,Rabi,Low,1
Chilli,Erode,96.79,182.2,11,45,2022,2022-11-13,Rabi,High,0
Chilli,Coimbatore,133.36,362.3,11,45,2022,2022-11-13,Rabi,Medium,0
Cauliflower,Dindigul,46.77,155.7,11,45,2022,2022-11-13,Rabi,Low,1
Lady Finger,Salem,48.26,588.7,11,45,2022,2022-11-13,Rabi,Medium,0
Sugarcane,Erode,4.87,441.2,11,46,2022,2022-11-14,Rabi,Low,1
Rice,Madurai,33.62,392.0,11,46,2022,2022-11-14,Rabi,Medium,0
Brinjal,Dindigul,29.26,379.9,11,46,2022,2022-11-14,Rabi,Medium,0
Coconut,Thanjavur,26.5,540.6,11,46,2022,2022-11-14,Rabi,Medium,0
Sugarcane,Thanjavur,4.23,632.4,11,46,2022,2022-11-15,Rabi,Medium,1
Carrot,Tirunelveli,63.01,292.2,11,46,2022,2022-11-15,Rabi,Medium,1
Lady Finger,Salem,40.37,619.7,11,46,2022,2022-11-15,Rabi,Medium,0
Banana,Dindigul,43.3,573.2,11,46,2022,2022-11-15,Rabi,Medium,0
Groundnut,Trichy,96.09,423.0,11,46,2022,2022-11-15,Rabi,Low,1
Coconut,Vellore,27.47,581.5,11,46,2022,2022-11-16,Rabi,Medium,0
Carrot,Tirunelveli,71.37,410.9,11,46,2022,2022-11-16,Rabi,Low,1
Brinjal,Vellore,29.36,427.2,11,46,2022,2022-11-16,Rabi,Medium,0
Tomato,Erode,55.15,391.5,11,46,2022,2022-11-17,Rabi,Low,1
Cauliflower,Vellore,42.85,449.1,11,46,2022,2022-11-18,Rabi,Low,1
Brinjal,Chennai,26.02,806.4,11,46,2022,2022-11-18,Rabi,Medium,0
Rice,Tirunelveli,36.29,504.7,11,46,2022,2022-11-18,Rabi,Medium,0
Cauliflower,Tirunelveli,39.97,324.4,11,46,2022,2022-11-18,Rabi,Medium,1
Rice,Chennai,32.65,376.2,11,46,2022,2022-11-19,Rabi,Medium,0
Chilli,Madurai,105.99,547.2,11,46,2022,2022-11-19,Rabi,Medium,0
Lady Finger,Thanjavur,44.23,508.3,11,46,2022,2022-11-19,Rabi,Medium,0
Banana,Tirunelveli,37.41,728.1,11,46,2022,2022-11-20,Rabi,High,0
Onion,Coimbatore,28.15,393.4,11,46,2022,2022-11-20,Rabi,High,0
Cauliflower,Dindigul,44.14,421.7,11,46,2022,2022-11-20,Rabi,Low,1
Carrot,Tirunelveli,71.44,365.1,11,46,2022,2022-11-20,Rabi,Low,1
Cabbage,Dindigul,15.68,244.4,11,46,2022,2022-11-20,Rabi,High,0
Lady Finger,Chennai,40.68,680.0,11,47,2022,2022-11-21,Rabi,Medium,0
Groundnut,Erode,84.89,548.9,11,47,2022,2022-11-22,Rabi,Medium,1
Rice,Thanjavur,27.5,216.4,11,47,2022,2022-11-22,Rabi,High,0
Tomato,Chennai,44.53,417.8,11,47,2022,2022-11-22,Rabi,Medium,1
Banana,Chennai,46.44,530.9,11,47,2022,2022-11-23,Rabi,Medium,0
Potato,Chennai,35.72,248.5,11,47,2022,2022-11-23,Rabi,Low,1
Onion,Thanjavur,35.42,485.7,11,47,2022,2022-11-23,Rabi,Medium,0
Potato,Chennai,33.9,610.5,11,47,2022,2022-11-24,Rabi,Low,1
Groundnut,Salem,94.9,616.9,11,47,2022,2022-11-24,Rabi,Low,1
Groundnut,Trichy,91.3,652.3,11,47,2022,2022-11-25,Rabi,Low,1
Banana,Salem,40.03,732.6,11,47,2022,2022-11-25,Rabi,Medium,0
Groundnut,Chennai,84.87,667.8,11,47,2022,2022-11-25,Rabi,Medium,1
Cauliflower,Chennai,41.32,339.8,11,47,2022,2022-11-25,Rabi,Low,1
Banana,Coimbatore,37.89,629.3,11,47,2022,2022-11-25,Rabi,High,0
Carrot,Dindigul,54.25,509.6,11,47,2022,2022-11-26,Rabi,Medium,1
Cotton,Madurai,73.04,413.7,11,47,2022,2022-11-26,Rabi,Low,1
Potato,Dindigul,33.22,576.5,11,47,2022,2022-11-26,Rabi,Low,1
Coconut,Erode,27.65,561.7,11,47,2022,2022-11-26,Rabi,Medium,0
Carrot,Chennai,62.01,468.5,11,47,2022,2022-11-26,Rabi,Medium,1
Banana,Chennai,40.09,472.0,11,47,2022,2022-11-27,Rabi,Medium,0
Sugarcane,Madurai,5.2,242.9,11,47,2022,2022-11-27,Rabi,Low,1
Potato,Trichy,35.14,336.2,11,47,2022,2022-11-27,Rabi,Low,1
Rice,Dindigul,34.05,866.2,11,47,2022,2022-11-27,Rabi,Medium,0
Brinjal,Trichy,28.03,428.9,11,48,2022,2022-11-28,Rabi,Medium,0
Brinjal,Erode,24.75,777.4,11,48,2022,2022-11-28,Rabi,High,0
Carrot,Madurai,67.74,622.4,11,48,2022,2022-11-29,Rabi,Low,1
Groundnut,Dindigul,93.4,365.0,11,48,2022,2022-11-29,Rabi,Low,1
Coconut,Vellore,26.7,508.4,11,48,2022,2022-11-30,Rabi,Medium,0
Cabbage,Trichy,18.48,576.2,11,48,2022,2022-11-30,Rabi,Medium,0
Lady Finger,Dindigul,34.54,601.7,11,48,2022,2022-11-30,Rabi,High,0
Groundnut,Chennai,86.67,633.0,11,48,2022,2022-11-30,Rabi,Low,1
Rice,Trichy,34.79,446.3,11,48,2022,2022-11-30,Rabi,Medium,0
Coconut,Salem,27.61,690.3,11,48,2022,2022-11-30,Rabi,Medium,0
Tomato,Salem,48.44,455.0,11,48,2022,2022-11-30,Rabi,Low,1
Brinjal,Trichy,26.13,971.4,12,48,2022,2022-12-01,Rabi,Medium,0
Groundnut,Salem,65.25,620.5,12,48,2022,2022-12-01,Rabi,Medium,0
Sugarcane,Salem,5.04,341.8,12,48,2022,2022-12-01,Rabi,Low,1
Potato,Vellore,35.05,468.0,12,48,2022,2022-12-01,Rabi,Low,1
Brinjal,Madurai,26.19,493.5,12,48,2022,2022-12-02,Rabi,Medium,0
Sugarcane,Coimbatore,4.75,521.4,12,48,2022,2022-12-02,Rabi,Low,1
Cotton,Trichy,59.68,551.8,12,48,2022,2022-12-03,Rabi,Medium,0
Potato,Coimbatore,33.09,374.6,12,48,2022,2022-12-03,Rabi,Low,1
Onion,Chennai,40.24,388.9,12,48,2022,2022-12-03,Rabi,Medium,1
Lady Finger,Trichy,37.54,456.3,12,48,2022,2022-12-03,Rabi,High,0
Chilli,Tirunelveli,111.53,787.5,12,48,2022,2022-12-03,Rabi,Medium,0
Cotton,Salem,55.21,594.9,12,48,2022,2022-12-04,Rabi,Medium,0
Chilli,Tirunelveli,93.64,843.5,12,48,2022,2022-12-04,Rabi,High,0
Potato,Trichy,34.62,555.0,12,48,2022,2022-12-04,Rabi,Low,1
Chilli,Tirunelveli,114.65,561.4,12,49,2022,2022-12-05,Rabi,Medium,0
Groundnut,Thanjavur,74.76,375.4,12,49,2022,2022-12-06,Rabi,Medium,0
Coconut,Coimbatore,26.39,712.4,12,49,2022,2022-12-06,Rabi,Medium,0
Cabbage,Dindigul,23.81,795.8,12,49,2022,2022-12-06,Rabi,Low,1
Tomato,Coimbatore,52.45,552.7,12,49,2022,2022-12-07,Rabi,Low,1
Coconut,Vellore,31.43,521.0,12,49,2022,2022-12-07,Rabi,Medium,0
Sugarcane,Tirunelveli,5.2,120.2,12,49,2022,2022-12-07,Rabi,Low,1
Groundnut,Thanjavur,68.92,678.1,12,49,2022,2022-12-07,Rabi,Medium,0
Onion,Salem,47.82,510.1,12,49,2022,2022-12-07,Rabi,Low,1
Cotton,Trichy,54.1,622.2,12,49,2022,2022-12-08,Rabi,Medium,0
Coconut,Coimbatore,26.98,526.3,12,49,2022,2022-12-08,Rabi,Medium,0
Brinjal,Dindigul,29.18,569.4,12,49,2022,2022-12-08,Rabi,Medium,0
Carrot,Tirunelveli,75.9,288.1,12,49,2022,2022-12-08,Rabi,Low,1
Brinjal,Tirunelveli,25.32,694.8,12,49,2022,2022-12-09,Rabi,High,0
Lady Finger,Thanjavur,41.27,621.7,12,49,2022,2022-12-09,Rabi,Medium,0
Brinjal,Madurai,28.77,522.3,12,49,2022,2022-12-10,Rabi,Medium,0
Chilli,Vellore,119.31,626.0,12,49,2022,2022-12-10,Rabi,Medium,0
Rice,Vellore,31.28,890.3,12,49,2022,2022-12-11,Rabi,Medium,0
Cotton,Tirunelveli,58.82,623.1,12,49,2022,2022-12-11,Rabi,Medium,0
Carrot,Thanjavur,70.58,319.4,12,49,2022,2022-12-11,Rabi,Low,1
Lady Finger,Trichy,39.66,523.6,12,49,2022,2022-12-11,Rabi,Medium,0
Banana,Salem,38.13,619.2,12,50,2022,2022-12-12,Rabi,High,0
Potato,Vellore,33.77,637.6,12,50,2022,2022-12-13,Rabi,Low,1
Onion,Vellore,43.13,663.4,12,50,2022,2022-12-14,Rabi,Low,1
Rice,Dindigul,31.73,752.6,12,50,2022,2022-12-14,Rabi,Medium,0
Potato,Dindigul,30.34,574.5,12,50,2022,2022-12-15,Rabi,Medium,1
Coconut,Madurai,26.85,568.8,12,50,2022,2022-12-15,Rabi,Medium,0
Onion,Vellore,46.83,369.7,12,50,2022,2022-12-15,Rabi,Low,1
Rice,Salem,29.16,744.2,12,50,2022,2022-12-16,Rabi,High,0
Brinjal,Erode,25.12,503.1,12,50,2022,2022-12-16,Rabi,High,0
Cabbage,Madurai,21.16,435.3,12,50,2022,2022-12-16,Rabi,Medium,1
Cabbage,Salem,24.35,333.0,12,50,2022,2022-12-16,Rabi,Low,1
Brinjal,Tirunelveli,27.24,453.7,12,50,2022,2022-12-16,Rabi,Medium,0
Cauliflower,Chennai,45.66,413.6,12,50,2022,2022-12-16,Rabi,Low,1
Cauliflower,Coimbatore,45.43,430.7,12,50,2022,2022-12-16,Rabi,Low,1
Carrot,Madurai,72.23,481.4,12,50,2022,2022-12-17,Rabi,Low,1
Banana,Thanjavur,43.3,440.6,12,50,2022,2022-12-17,Rabi,Medium,0
Lady Finger,Chennai,38.17,421.0,12,50,2022,2022-12-18,Rabi,High,0
Lady Finger,Vellore,40.18,349.7,12,51,2022,2022-12-19,Rabi,Medium,0
Sugarcane,Dindigul,4.64,403.1,12,51,2022,2022-12-20,Rabi,Low,1
Onion,Erode,51.27,241.4,12,51,2022,2022-12-21,Rabi,Low,1
Brinjal,Madurai,28.45,600.8,12,51,2022,2022-12-21,Rabi,Medium,0
Sugarcane,Salem,5.17,383.2,12,51,2022,2022-12-21,Rabi,Low,1
Potato,Tirunelveli,35.01,506.4,12,51,2022,2022-12-22,Rabi,Low,1
Onion,Madurai,42.19,617.7,12,51,2022,2022-12-22,Rabi,Low,1
Sugarcane,Dindigul,5.07,542.8,12,51,2022,2022-12-22,Rabi,Low,1
Rice,Trichy,30.93,524.2,12,51,2022,2022-12-23,Rabi,Medium,0
Coconut,Chennai,30.06,722.3,12,51,2022,2022-12-23,Rabi,Medium,0
Brinjal,Vellore,29.25,354.9,12,51,2022,2022-12-23,Rabi,Medium,0
Rice,Trichy,35.11,666.0,12,51,2022,2022-12-23,Rabi,Medium,0
Lady Finger,Coimbatore,41.3,535.2,12,51,2022,2022-12-24,Rabi,Medium,0
Coconut,Thanjavur,32.15,302.4,12,51,2022,2022-12-24,Rabi,Medium,0
Chilli,Madurai,113.86,330.5,12,51,2022,2022-12-24,Rabi,Medium,0
Tomato,Coimbatore,51.71,333.1,12,51,2022,2022-12-24,Rabi,Low,1
Sugarcane,Chennai,4.49,183.1,12,51,2022,2022-12-25,Rabi,Medium,1
Tomato,Trichy,44.37,538.6,12,51,2022,2022-12-25,Rabi,Medium,1
Lady Finger,Dindigul,42.5,458.1,12,51,2022,2022-12-25,Rabi,Medium,0
Chilli,Vellore,119.61,327.1,12,51,2022,2022-12-25,Rabi,Medium,0
Cauliflower,Thanjavur,39.68,414.3,12,51,2022,2022-12-25,Rabi,Medium,1
Carrot,Salem,61.18,605.5,12,52,2022,2022-12-26,Rabi,Medium,1
Cotton,Coimbatore,59.59,492.8,12,52,2022,2022-12-26,Rabi,Medium,0
Lady Finger,Coimbatore,41.99,562.7,12,52,2022,2022-12-26,Rabi,Medium,0
Brinjal,Tirunelveli,27.1,666.4,12,52,2022,2022-12-26,Rabi,Medium,0
Sugarcane,Tirunelveli,4.78,315.2,12,52,2022,2022-12-26,Rabi,Low,1
Rice,Dindigul,32.45,688.3,12,52,2022,2022-12-26,Rabi,Medium,0
Cauliflower,Thanjavur,46.85,369.5,12,52,2022,2022-12-27,Rabi,Low,1
Cauliflower,Madurai,44.08,289.7,12,52,2022,2022-12-27,Rabi,Low,1
Brinjal,Madurai,27.91,593.1,12,52,2022,2022-12-27,Rabi,Medium,0
Coconut,Thanjavur,25.49,580.0,12,52,2022,2022-12-27,Rabi,High,0
Potato,Tirunelveli,38.11,342.4,12,52,2022,2022-12-27,Rabi,Low,1
Cabbage,Erode,24.55,532.7,12,52,2022,2022-12-27,Rabi,Low,1
Rice,Trichy,33.02,750.8,12,52,2022,2022-12-28,Rabi,Medium,0
Cotton,Chennai,55.13,437.8,12,52,2022,2022-12-28,Rabi,Medium,0
Coconut,Salem,29.27,431.4,12,52,2022,2022-12-28,Rabi,Medium,0
Potato,Coimbatore,31.05,359.5,12,52,2022,2022-12-29,Rabi,Medium,1
Brinjal,Thanjavur,28.18,573.9,12,52,2022,2022-12-29,Rabi,Medium,0
Cabbage,Madurai,19.86,681.3,12,52,2022,2022-12-29,Rabi,Medium,1
Sugarcane,Thanjavur,4.26,785.6,12,52,2022,2022-12-29,Rabi,Medium,1
Groundnut,Vellore,74.59,368.9,12,52,2022,2022-12-29,Rabi,Medium,0
Cotton,Thanjavur,59.87,402.6,12,52,2022,2022-12-30,Rabi,Medium,0
Banana,Madurai,43.56,350.8,12,52,2022,2022-12-30,Rabi,Medium,0
Carrot,Coimbatore,61.08,377.3,12,52,2022,2022-12-30,Rabi,Medium,1
Groundnut,Trichy,71.99,606.8,12,52,2022,2022-12-31,Rabi,Medium,0
Banana,Trichy,44.3,451.9,12,52,2022,2022-12-31,Rabi,Medium,0
Onion,Tirunelveli,53.34,405.6,1,52,2023,2023-01-01,Rabi,Low,1
Groundnut,Tirunelveli,68.31,270.6,1,1,2023,2023-01-02,Rabi,Medium,0
Sugarcane,Chennai,3.73,452.2,1,1,2023,2023-01-02,Rabi,Medium,0
Onion,Tirunelveli,49.43,587.7,1,1,2023,2023-01-02,Rabi,Low,1
Brinjal,Chennai,24.53,480.5,1,1,2023,2023-01-02,Rabi,High,0
Groundnut,Madurai,63.83,780.1,1,1,2023,2023-01-02,Rabi,Medium,0
Cabbage,Madurai,21.3,608.6,1,1,2023,2023-01-02,Rabi,Medium,1
Brinjal,Madurai,29.94,352.7,1,1,2023,2023-01-02,Rabi,Medium,0
Coconut,Vellore,26.78,448.4,1,1,2023,2023-01-03,Rabi,Medium,0
Tomato,Chennai,34.18,248.1,1,1,2023,2023-01-03,Rabi,Medium,0
Onion,Erode,50.53,407.4,1,1,2023,2023-01-03,Rabi,Low,1
Coconut,Chennai,25.86,544.8,1,1,2023,2023-01-03,Rabi,Medium,0
Cabbage,Tirunelveli,24.59,672.8,1,1,2023,2023-01-03,Rabi,Low,1
Rice,Vellore,34.79,539.4,1,1,2023,2023-01-03,Rabi,Medium,0
Carrot,Chennai,63.97,617.2,1,1,2023,2023-01-03,Rabi,Low,1
Coconut,Thanjavur,28.96,564.9,1,1,2023,2023-01-04,Rabi,Medium,0
Tomato,Dindigul,37.84,751.1,1,1,2023,2023-01-04,Rabi,Medium,0
Tomato,Coimbatore,32.26,705.4,1,1,2023,2023-01-04,Rabi,High,0
Brinjal,Thanjavur,29.36,560.3,1,1,2023,2023-01-05,Rabi,Medium,0
Banana,Trichy,37.04,429.8,1,1,2023,2023-01-05,Rabi,High,0
Rice,Trichy,29.45,500.6,1,1,2023,2023-01-05,Rabi,High,0
Chilli,Tirunelveli,136.4,339.1,1,1,2023,2023-01-05,Rabi,Medium,1
Cotton,Dindigul,51.48,468.1,1,1,2023,2023-01-05,Rabi,Medium,0
Onion,Coimbatore,46.29,518.7,1,1,2023,2023-01-05,Rabi,Low,1
Chilli,Tirunelveli,135.39,360.6,1,1,2023,2023-01-06,Rabi,Medium,1
Coconut,Coimbatore,27.36,761.2,1,1,2023,2023-01-06,Rabi,Medium,0
Potato,Madurai,36.27,460.4,1,1,2023,2023-01-06,Rabi,Low,1
Coconut,Coimbatore,26.0,581.4,1,1,2023,2023-01-06,Rabi,Medium,0
Cauliflower,Thanjavur,43.72,354.6,1,1,2023,2023-01-06,Rabi,Low,1
Chilli,Chennai,165.44,740.8,1,1,2023,2023-01-07,Rabi,Low,1
Lady Finger,Erode,42.05,574.5,1,1,2023,2023-01-07,Rabi,Medium,0
Onion,Erode,44.76,250.5,1,1,2023,2023-01-07,Rabi,Low,1
Cabbage,Erode,23.48,559.1,1,1,2023,2023-01-08,Rabi,Low,1
Cauliflower,Chennai,46.44,605.9,1,1,2023,2023-01-08,Rabi,Low,1
Potato,Dindigul,35.71,205.7,1,1,2023,2023-01-08,Rabi,Low,1
Rice,Chennai,34.81,453.8,1,2,2023,2023-01-10,Rabi,Medium,0
Cabbage,Vellore,21.68,638.7,1,2,2023,2023-01-10,Rabi,Medium,1
Rice,Tirunelveli,35.69,434.2,1,2,2023,2023-01-12,Rabi,Medium,0
Sugarcane,Vellore,4.14,623.8,1,2,2023,2023-01-12,Rabi,Medium,0
Cauliflower,Trichy,46.29,419.7,1,2,2023,2023-01-12,Rabi,Low,1
Rice,Tirunelveli,32.06,839.5,1,2,2023,2023-01-13,Rabi,Medium,0
Lady Finger,Coimbatore,39.96,738.0,1,2,2023,2023-01-13,Rabi,Medium,0
Brinjal,Vellore,24.94,787.9,1,2,2023,2023-01-13,Rabi,High,0
Rice,Tirunelveli,29.0,429.1,1,2,2023,2023-01-13,Rabi,High,0
Carrot,Salem,77.1,378.0,1,2,2023,2023-01-14,Rabi,Low,1
Cotton,Dindigul,56.18,649.3,1,2,2023,2023-01-14,Rabi,Medium,0
Groundnut,Coimbatore,64.07,756.8,1,2,2023,2023-01-14,Rabi,Medium,0
Cabbage,Tirunelveli,22.97,464.1,1,2,2023,2023-01-14,Rabi,Medium,1
Chilli,Salem,166.11,457.9,1,3,2023,2023-01-16,Rabi,Low,1
Cabbage,Salem,23.95,686.6,1,3,2023,2023-01-16,Rabi,Low,1
Tomato,Vellore,34.89,541.6,1,3,2023,2023-01-17,Rabi,Medium,0
Onion,Thanjavur,46.16,366.2,1,3,2023,2023-01-18,Rabi,Low,1
Sugarcane,Thanjavur,3.86,434.1,1,3,2023,2023-01-18,Rabi,Medium,0
Brinjal,Vellore,30.55,782.5,1,3,2023,2023-01-18,Rabi,Medium,0
Sugarcane,Thanjavur,3.31,1077.0,1,3,2023,2023-01-18,Rabi,High,0
Tomato,Salem,33.38,532.8,1,3,2023,2023-01-20,Rabi,High,0
Cabbage,Tirunelveli,22.8,446.9,1,3,2023,2023-01-20,Rabi,Medium,1
Coconut,Coimbatore,30.7,393.0,1,3,2023,2023-01-20,Rabi,Medium,0
Rice,Tirunelveli,32.54,733.8,1,3,2023,2023-01-20,Rabi,Medium,0
Cotton,Trichy,55.77,573.2,1,3,2023,2023-01-20,Rabi,Medium,0
Groundnut,Chennai,62.67,625.3,1,3,2023,2023-01-20,Rabi,High,0
Carrot,Erode,70.75,183.0,1,3,2023,2023-01-20,Rabi,Low,1
Coconut,Dindigul,27.09,201.2,1,3,2023,2023-01-20,Rabi,Medium,0
Chilli,Dindigul,125.01,582.5,1,3,2023,2023-01-21,Rabi,Medium,1
Cotton,Coimbatore,56.98,700.8,1,3,2023,2023-01-21,Rabi,Medium,0
Lady Finger,Tirunelveli,42.45,735.7,1,3,2023,2023-01-21,Rabi,Medium,0
Cabbage,Coimbatore,25.45,665.3,1,3,2023,2023-01-21,Rabi,Low,1
Coconut,Trichy,25.81,403.7,1,3,2023,2023-01-21,Rabi,Medium,0
Cabbage,Tirunelveli,25.84,513.8,1,3,2023,2023-01-22,Rabi,Low,1
Potato,Trichy,31.32,362.4,1,3,2023,2023-01-22,Rabi,Medium,1
Brinjal,Vellore,26.47,565.7,1,3,2023,2023-01-22,Rabi,Medium,0
Rice,Trichy,32.36,529.4,1,4,2023,2023-01-23,Rabi,Medium,0
Groundnut,Trichy,67.47,590.1,1,4,2023,2023-01-23,Rabi,Medium,0
Sugarcane,Vellore,4.02,765.6,1,4,2023,2023-01-24,Rabi,Medium,0
Groundnut,Trichy,73.17,800.6,1,4,2023,2023-01-24,Rabi,Medium,0
Onion,Erode,43.2,482.3,1,4,2023,2023-01-24,Rabi,Low,1
Sugarcane,Dindigul,3.49,649.1,1,4,2023,2023-01-24,Rabi,Medium,0
Cauliflower,Madurai,45.09,518.2,1,4,2023,2023-01-24,Rabi,Low,1
Rice,Coimbatore,30.7,643.4,1,4,2023,2023-01-24,Rabi,Medium,0
Lady Finger,Tirunelveli,38.72,417.5,1,4,2023,2023-01-24,Rabi,Medium,0
Rice,Salem,33.21,643.4,1,4,2023,2023-01-25,Rabi,Medium,0
Sugarcane,Trichy,3.71,678.6,1,4,2023,2023-01-26,Rabi,Medium,0
Chilli,Vellore,141.87,473.3,1,4,2023,2023-01-26,Rabi,Low,1
Banana,Trichy,37.72,404.1,1,4,2023,2023-01-26,Rabi,High,0
Carrot,Coimbatore,77.72,230.7,1,4,2023,2023-01-26,Rabi,Low,1
Potato,Tirunelveli,36.2,533.0,1,4,2023,2023-01-26,Rabi,Low,1
Sugarcane,Salem,4.04,489.7,1,4,2023,2023-01-26,Rabi,Medium,0
Cabbage,Thanjavur,21.38,730.5,1,4,2023,2023-01-26,Rabi,Medium,1
Tomato,Thanjavur,36.08,578.5,1,4,2023,2023-01-27,Rabi,Medium,0
Chilli,Salem,156.56,277.7,1,4,2023,2023-01-27,Rabi,Low,1
Potato,Coimbatore,33.14,897.2,1,4,2023,2023-01-27,Rabi,Low,1
Onion,Erode,43.44,670.3,1,4,2023,2023-01-28,Rabi,Low,1
Cauliflower,Vellore,37.6,673.3,1,4,2023,2023-01-28,Rabi,Medium,1
Chilli,Erode,173.49,455.9,1,4,2023,2023-01-29,Rabi,Low,1
Potato,Trichy,34.08,360.7,1,4,2023,2023-01-29,Rabi,Low,1
Potato,Salem,33.43,539.7,1,4,2023,2023-01-29,Rabi,Low,1
Tomato,Trichy,35.37,470.8,1,4,2023,2023-01-29,Rabi,Medium,0
Cabbage,Thanjavur,23.58,193.1,1,4,2023,2023-01-29,Rabi,Low,1
Tomato,Madurai,34.96,773.2,1,5,2023,2023-01-30,Rabi,Medium,0
Brinjal,Trichy,28.44,882.7,1,5,2023,2023-01-30,Rabi,Medium,0
Potato,Salem,35.68,351.2,1,5,2023,2023-01-30,Rabi,Low,1
Lady Finger,Coimbatore,36.03,492.4,1,5,2023,2023-01-30,Rabi,High,0
Cabbage,Salem,25.33,250.7,1,5,2023,2023-01-31,Rabi,Low,1
Potato,Chennai,33.88,589.5,1,5,2023,2023-01-31,Rabi,Low,1
Lady Finger,Tirunelveli,39.5,448.4,1,5,2023,2023-01-31,Rabi,Medium,0
Rice,Coimbatore,32.79,521.0,2,5,2023,2023-02-01,Rabi,Medium,0
Onion,Dindigul,41.34,295.8,2,5,2023,2023-02-01,Rabi,Low,1
Rice,Trichy,33.44,711.7,2,5,2023,2023-02-01,Rabi,Medium,0
Potato,Thanjavur,26.65,500.6,2,5,2023,2023-02-01,Rabi,Medium,0
Banana,Erode,47.29,374.2,2,5,2023,2023-02-02,Rabi,Medium,0
Potato,Erode,26.16,913.9,2,5,2023,2023-02-02,Rabi,Medium,0
Tomato,Madurai,37.53,528.1,2,5,2023,2023-02-02,Rabi,Medium,0
Carrot,Trichy,50.45,474.2,2,5,2023,2023-02-02,Rabi,Medium,0
Groundnut,Dindigul,64.46,950.9,2,5,2023,2023-02-03,Rabi,Medium,0
Tomato,Tirunelveli,31.13,764.8,2,5,2023,2023-02-03,Rabi,High,0
Coconut,Tirunelveli,26.62,414.0,2,5,2023,2023-02-03,Rabi,Medium,0
Chilli,Tirunelveli,145.24,626.8,2,5,2023,2023-02-03,Rabi,Low,1
Brinjal,Madurai,25.15,594.0,2,5,2023,2023-02-04,Rabi,High,0
Banana,Dindigul,42.96,505.0,2,5,2023,2023-02-04,Rabi,Medium,0
Carrot,Erode,51.25,784.1,2,5,2023,2023-02-05,Rabi,Medium,0
Groundnut,Coimbatore,76.1,621.6,2,5,2023,2023-02-05,Rabi,Medium,0
Rice,Salem,29.9,689.3,2,5,2023,2023-02-05,Rabi,Medium,0
Sugarcane,Erode,3.52,683.1,2,5,2023,2023-02-05,Rabi,Medium,0
Rice,Trichy,32.53,532.3,2,5,2023,2023-02-05,Rabi,Medium,0
Groundnut,Tirunelveli,81.0,818.7,2,6,2023,2023-02-06,Rabi,Medium,0
Lady Finger,Dindigul,35.59,407.8,2,6,2023,2023-02-07,Rabi,High,0
Cauliflower,Thanjavur,35.43,764.4,2,6,2023,2023-02-07,Rabi,Medium,0
Cauliflower,Salem,30.4,233.2,2,6,2023,2023-02-08,Rabi,Medium,0
Chilli,Vellore,155.38,624.9,2,6,2023,2023-02-08,Rabi,Low,1
Tomato,Coimbatore,37.12,534.2,2,6,2023,2023-02-09,Rabi,Medium,0
Tomato,Dindigul,33.65,637.2,2,6,2023,2023-02-09,Rabi,High,0
Potato,Madurai,23.71,462.3,2,6,2023,2023-02-10,Rabi,High,0
