order_id,farmer_id,consumer_id,crop_name,price_per_kg,quantity_kg,total,amount_saved,status,date,month,year,location
order_02951,farmer_0010,consumer_0009,Sugarcane,5.35,51.8,277.13,62.4,Delivered,2023-10-11,10,2023,Salem
order_01167,farmer_0038,consumer_0081,Coconut,25.73,4.3,110.64,26.44,Delivered,2023-10-11,10,2023,Coimbatore
order_00191,farmer_0006,consumer_0154,Rice,39.63,29.0,1149.27,370.0,Delivered,2023-10-11,10,2023,Dindigul
order_02463,farmer_0023,consumer_0102,Cabbage,16.95,13.3,225.44,71.7,Delivered,2023-10-12,10,2023,Vellore
order_00917,farmer_0030,consumer_0194,Carrot,48.01,1.0,48.01,12.75,Delivered,2023-10-12,10,2023,Dindigul
order_01676,farmer_0036,consumer_0030,Cotton,67.6,17.5,1183.0,367.12,Delivered,2023-10-13,10,2023,Tirunelveli
order_00567,farmer_0039,consumer_0145,Potato,27.94,46.5,1299.21,294.14,Delivered,2023-10-13,10,2023,Chennai
order_02312,farmer_0018,consumer_0006,Chilli,107.74,1.8,193.93,59.16,On the way,2023-10-13,10,2023,Madurai
order_00138,farmer_0004,consumer_0024,Rice,43.88,46.6,2044.81,462.08,Delivered,2023-10-13,10,2023,Trichy
order_01670,farmer_0006,consumer_0177,Cotton,69.86,1.0,69.86,23.84,Delivered,2023-10-13,10,2023,Thanjavur
order_01009,farmer_0048,consumer_0173,Brinjal,26.48,20.1,532.25,112.15,Delivered,2023-10-13,10,2023,Coimbatore
order_02226,farmer_0014,consumer_0031,Cauliflower,32.24,21.1,680.26,188.65,Delivered,2023-10-14,10,2023,Madurai
order_02405,farmer_0031,consumer_0168,Banana,46.91,29.3,1374.46,362.59,Delivered,2023-10-15,10,2023,Thanjavur
order_00936,farmer_0019,consumer_0048,Rice,34.05,4.8,163.44,44.23,Delivered,2023-10-15,10,2023,Salem
order_02091,farmer_0011,consumer_0184,Tomato,40.26,2.6,104.68,34.71,Delivered,2023-10-15,10,2023,Dindigul
order_01205,farmer_0027,consumer_0152,Rice,39.81,66.1,2631.44,945.98,Delivered,2023-10-16,10,2023,Thanjavur
order_00901,farmer_0003,consumer_0025,Tomato,45.04,43.0,1936.72,722.06,Delivered,2023-10-16,10,2023,Tirunelveli
order_01468,farmer_0010,consumer_0046,Carrot,54.27,75.7,4108.24,1409.01,Delivered,2023-10-16,10,2023,Coimbatore
order_02275,farmer_0013,consumer_0129,Potato,26.79,17.7,474.18,95.57,Delivered,2023-10-16,10,2023,Coimbatore
order_02726,farmer_0009,consumer_0039,Lady Finger,40.87,62.6,2558.46,725.27,Delivered,2023-10-17,10,2023,Coimbatore
order_00139,farmer_0011,consumer_0118,Cotton,71.9,28.9,2077.91,748.67,Delivered,2023-10-17,10,2023,Chennai
order_00868,farmer_0037,consumer_0144,Banana,41.73,6.6,275.42,97.84,Delivered,2023-10-17,10,2023,Chennai
order_02864,farmer_0015,consumer_0051,Tomato,44.67,8.7,388.63,144.95,Delivered,2023-10-17,10,2023,Vellore
order_02721,farmer_0039,consumer_0069,Onion,30.45,2.1,63.95,17.99,Delivered,2023-10-17,10,2023,Vellore
order_01902,farmer_0006,consumer_0085,Cauliflower,32.22,5.7,183.65,69.83,Delivered,2023-10-18,10,2023,Chennai
order_00527,farmer_0014,consumer_0031,Banana,43.67,62.5,2729.38,689.29,Delivered,2023-10-18,10,2023,Chennai
order_01629,farmer_0017,consumer_0081,Brinjal,29.67,4.4,130.55,30.96,Processing,2023-10-19,10,2023,Trichy
order_01805,farmer_0013,consumer_0020,Onion,33.13,58.1,1924.85,478.41,Delivered,2023-10-20,10,2023,Erode
order_00974,farmer_0041,consumer_0079,Carrot,47.32,6.3,298.12,112.01,Delivered,2023-10-21,10,2023,Dindigul
order_02907,farmer_0016,consumer_0114,Cauliflower,34.31,14.0,480.34,146.93,Processing,2023-10-21,10,2023,Tirunelveli
order_00098,farmer_0021,consumer_0020,Potato,23.7,30.7,727.59,169.5,Delivered,2023-10-21,10,2023,Chennai
order_00409,farmer_0008,consumer_0176,Potato,25.64,1.3,33.33,10.31,Delivered,2023-10-21,10,2023,Coimbatore
order_02899,farmer_0015,consumer_0065,Tomato,41.13,5.5,226.22,55.0,Delivered,2023-10-21,10,2023,Trichy
order_00460,farmer_0013,consumer_0180,Banana,42.11,31.9,1343.31,504.59,Delivered,2023-10-22,10,2023,Coimbatore
order_00913,farmer_0012,consumer_0058,Groundnut,89.92,3.4,305.73,66.3,Delivered,2023-10-22,10,2023,Vellore
order_00888,farmer_0041,consumer_0072,Coconut,26.75,24.5,655.38,137.67,Delivered,2023-10-22,10,2023,Trichy
order_02124,farmer_0015,consumer_0058,Lady Finger,47.79,65.7,3139.8,871.37,Delivered,2023-10-22,10,2023,Trichy
order_00494,farmer_0042,consumer_0196,Rice,37.1,67.0,2485.7,644.34,Processing,2023-10-23,10,2023,Tirunelveli
order_02348,farmer_0021,consumer_0089,Onion,31.3,12.1,378.73,112.7,Delivered,2023-10-23,10,2023,Salem
order_01685,farmer_0015,consumer_0163,Cauliflower,31.32,1.1,34.45,13.63,Delivered,2023-10-23,10,2023,Trichy
order_01615,farmer_0030,consumer_0008,Coconut,27.63,35.3,975.34,223.2,Delivered,2023-10-23,10,2023,Dindigul
order_01441,farmer_0044,consumer_0083,Potato,26.51,60.9,1614.46,359.37,On the way,2023-10-23,10,2023,Trichy
order_02571,farmer_0039,consumer_0030,Sugarcane,4.2,145.4,610.68,217.34,Delivered,2023-10-24,10,2023,Madurai
order_00240,farmer_0048,consumer_0081,Chilli,113.43,30.5,3459.62,903.81,Delivered,2023-10-24,10,2023,Erode
order_01094,farmer_0028,consumer_0082,Brinjal,29.4,10.2,299.88,75.7,Delivered,2023-10-24,10,2023,Chennai
order_02520,farmer_0016,consumer_0028,Tomato,43.21,37.5,1620.38,503.28,Delivered,2023-10-24,10,2023,Salem
order_01007,farmer_0047,consumer_0039,Onion,33.16,12.7,421.13,117.73,Delivered,2023-10-25,10,2023,Coimbatore
order_02519,farmer_0026,consumer_0077,Tomato,45.79,18.5,847.12,231.99,Delivered,2023-10-25,10,2023,Vellore
order_00748,farmer_0043,consumer_0170,Cabbage,18.5,8.4,155.4,37.51,Delivered,2023-10-26,10,2023,Salem
order_00647,farmer_0004,consumer_0007,Onion,32.69,35.1,1147.42,400.3,Delivered,2023-10-26,10,2023,Thanjavur
order_01135,farmer_0005,consumer_0029,Chilli,107.92,13.3,1435.34,536.78,Delivered,2023-10-26,10,2023,Madurai
order_00537,farmer_0027,consumer_0045,Sugarcane,4.67,54.6,254.98,67.35,Delivered,2023-10-26,10,2023,Dindigul
order_01067,farmer_0029,consumer_0006,Cauliflower,35.61,37.3,1328.25,504.06,Processing,2023-10-28,10,2023,Thanjavur
order_02836,farmer_0020,consumer_0101,Carrot,54.18,51.5,2790.27,1028.44,Delivered,2023-10-28,10,2023,Vellore
order_01925,farmer_0037,consumer_0116,Lady Finger,41.3,16.6,685.58,153.41,Delivered,2023-10-28,10,2023,Erode
order_01737,farmer_0025,consumer_0122,Tomato,45.17,10.6,478.8,105.43,Delivered,2023-10-29,10,2023,Vellore
order_02220,farmer_0041,consumer_0061,Sugarcane,4.76,13.9,66.16,17.15,Delivered,2023-10-29,10,2023,Dindigul
order_01769,farmer_0005,consumer_0119,Potato,25.05,27.3,683.87,202.72,On the way,2023-10-29,10,2023,Vellore
order_02526,farmer_0044,consumer_0120,Groundnut,92.22,35.0,3227.7,1086.65,On the way,2023-10-29,10,2023,Dindigul
order_00640,farmer_0049,consumer_0192,Cotton,69.22,10.0,692.2,200.73,Delivered,2023-10-29,10,2023,Madurai
order_02359,farmer_0032,consumer_0119,Potato,24.75,4.8,118.8,42.47,Delivered,2023-10-29,10,2023,Thanjavur
order_00140,farmer_0020,consumer_0021,Coconut,27.87,33.5,933.64,224.15,On the way,2023-10-30,10,2023,Madurai
order_01572,farmer_0028,consumer_0150,Chilli,124.89,18.2,2273.0,709.3,Delivered,2023-10-30,10,2023,Salem
order_00801,farmer_0031,consumer_0074,Lady Finger,43.4,14.3,620.62,198.64,Delivered,2023-10-30,10,2023,Erode
order_00794,farmer_0047,consumer_0163,Lady Finger,42.73,18.1,773.41,251.33,Processing,2023-10-30,10,2023,Thanjavur
order_02277,farmer_0019,consumer_0004,Lady Finger,41.42,34.6,1433.13,338.5,Delivered,2023-10-31,10,2023,Thanjavur
order_01651,farmer_0005,consumer_0043,Potato,25.87,11.6,300.09,102.9,Processing,2023-10-31,10,2023,Salem
order_02996,farmer_0033,consumer_0143,Carrot,61.57,123.2,7585.42,2253.77,Delivered,2023-11-01,11,2023,Coimbatore
order_02627,farmer_0044,consumer_0046,Coconut,27.3,2.7,73.71,19.08,Delivered,2023-11-01,11,2023,Thanjavur
order_02341,farmer_0005,consumer_0054,Carrot,62.92,1.1,69.21,25.94,Delivered,2023-11-01,11,2023,Madurai
order_01672,farmer_0003,consumer_0136,Tomato,50.21,2.3,115.48,45.29,Delivered,2023-11-02,11,2023,Vellore
order_02034,farmer_0044,consumer_0124,Lady Finger,41.65,56.3,2344.89,886.11,Processing,2023-11-02,11,2023,Vellore
order_01015,farmer_0007,consumer_0024,Onion,31.93,6.1,194.77,68.73,Delivered,2023-11-03,11,2023,Trichy
order_01249,farmer_0022,consumer_0025,Coconut,28.89,2.1,60.67,14.79,On the way,2023-11-03,11,2023,Coimbatore
order_00953,farmer_0007,consumer_0073,Cabbage,19.69,13.6,267.78,90.89,Delivered,2023-11-03,11,2023,Coimbatore
order_02469,farmer_0042,consumer_0130,Sugarcane,4.54,13.8,62.65,16.79,Processing,2023-11-04,11,2023,Tirunelveli
order_01906,farmer_0027,consumer_0141,Groundnut,81.42,43.2,3517.34,1075.39,Delivered,2023-11-04,11,2023,Madurai
order_00916,farmer_0050,consumer_0045,Groundnut,92.56,12.0,1110.72,384.86,Delivered,2023-11-04,11,2023,Coimbatore
order_02664,farmer_0044,consumer_0108,Onion,30.26,11.8,357.07,85.42,Delivered,2023-11-05,11,2023,Coimbatore
order_00150,farmer_0031,consumer_0009,Groundnut,85.21,34.2,2914.18,748.92,Delivered,2023-11-05,11,2023,Trichy
order_02216,farmer_0006,consumer_0041,Brinjal,28.19,3.5,98.67,25.61,Delivered,2023-11-05,11,2023,Erode
order_01295,farmer_0033,consumer_0163,Banana,39.45,19.7,777.17,171.2,Delivered,2023-11-06,11,2023,Chennai
order_02118,farmer_0007,consumer_0047,Onion,30.58,60.7,1856.21,459.52,Delivered,2023-11-06,11,2023,Coimbatore
order_01622,farmer_0022,consumer_0200,Tomato,42.15,31.3,1319.3,469.42,Processing,2023-11-07,11,2023,Salem
order_02158,farmer_0023,consumer_0192,Cotton,60.54,55.4,3353.92,955.7,Delivered,2023-11-07,11,2023,Chennai
order_00315,farmer_0018,consumer_0195,Onion,32.03,4.9,156.95,37.85,On the way,2023-11-07,11,2023,Vellore
order_00306,farmer_0004,consumer_0137,Carrot,57.99,24.6,1426.55,445.91,Delivered,2023-11-07,11,2023,Vellore
order_02420,farmer_0003,consumer_0035,Sugarcane,4.88,9.0,43.92,12.47,Processing,2023-11-07,11,2023,Tirunelveli
order_00261,farmer_0042,consumer_0148,Brinjal,26.16,15.6,408.1,134.71,Processing,2023-11-08,11,2023,Vellore
order_01943,farmer_0031,consumer_0034,Chilli,113.98,19.3,2199.81,836.43,Delivered,2023-11-08,11,2023,Chennai
order_01326,farmer_0047,consumer_0033,Cauliflower,37.2,9.0,334.8,99.36,Delivered,2023-11-08,11,2023,Coimbatore
order_02980,farmer_0044,consumer_0173,Banana,42.0,69.6,2923.2,673.69,Delivered,2023-11-08,11,2023,Trichy
order_00094,farmer_0012,consumer_0068,Onion,32.47,1.5,48.7,10.74,On the way,2023-11-09,11,2023,Dindigul
order_00471,farmer_0027,consumer_0007,Brinjal,26.15,19.7,515.15,117.67,Delivered,2023-11-09,11,2023,Madurai
order_02135,farmer_0021,consumer_0013,Cotton,73.3,4.2,307.86,119.22,Delivered,2023-11-09,11,2023,Salem
order_00318,farmer_0047,consumer_0088,Brinjal,28.6,64.7,1850.42,396.14,Delivered,2023-11-11,11,2023,Trichy
order_01461,farmer_0035,consumer_0128,Lady Finger,41.79,51.9,2168.9,811.05,Delivered,2023-11-11,11,2023,Tirunelveli
order_01136,farmer_0019,consumer_0198,Rice,33.91,32.8,1112.25,430.36,Delivered,2023-11-12,11,2023,Thanjavur
order_01889,farmer_0050,consumer_0053,Onion,31.96,123.9,3959.84,1123.55,Delivered,2023-11-12,11,2023,Salem
order_01797,farmer_0022,consumer_0089,Tomato,46.38,12.0,556.56,201.43,Delivered,2023-11-12,11,2023,Chennai
order_01331,farmer_0047,consumer_0007,Sugarcane,4.32,29.0,125.28,38.04,Delivered,2023-11-12,11,2023,Dindigul
order_01745,farmer_0003,consumer_0196,Banana,42.15,41.5,1749.22,481.52,Delivered,2023-11-13,11,2023,Dindigul
order_02120,farmer_0035,consumer_0134,Onion,32.33,17.3,559.31,215.71,Delivered,2023-11-13,11,2023,Tirunelveli
order_01152,farmer_0039,consumer_0016,Lady Finger,39.64,17.6,697.66,262.99,Delivered,2023-11-14,11,2023,Trichy
order_02773,farmer_0009,consumer_0135,Brinjal,28.45,61.2,1741.14,408.32,Delivered,2023-11-14,11,2023,Trichy
order_01714,farmer_0044,consumer_0184,Cauliflower,42.65,10.7,456.35,160.69,Delivered,2023-11-15,11,2023,Dindigul
order_01741,farmer_0038,consumer_0109,Cotton,69.94,25.4,1776.48,529.6,Delivered,2023-11-15,11,2023,Coimbatore
order_02247,farmer_0013,consumer_0020,Banana,42.02,52.7,2214.45,884.19,On the way,2023-11-16,11,2023,Tirunelveli
order_00393,farmer_0043,consumer_0067,Tomato,50.76,5.8,294.41,67.22,On the way,2023-11-16,11,2023,Tirunelveli
order_02269,farmer_0042,consumer_0093,Brinjal,29.8,10.9,324.82,90.28,On the way,2023-11-16,11,2023,Tirunelveli
order_02426,farmer_0032,consumer_0178,Cotton,69.69,18.7,1303.2,266.62,On the way,2023-11-16,11,2023,Madurai
order_00091,farmer_0015,consumer_0089,Carrot,69.88,147.3,10293.32,2196.13,Delivered,2023-11-17,11,2023,Chennai
order_01046,farmer_0029,consumer_0066,Groundnut,74.93,35.8,2682.49,977.81,Delivered,2023-11-17,11,2023,Tirunelveli
order_01485,farmer_0039,consumer_0040,Cotton,72.11,4.4,317.28,76.22,On the way,2023-11-18,11,2023,Coimbatore
order_00777,farmer_0012,consumer_0051,Potato,32.97,13.4,441.8,109.06,Processing,2023-11-18,11,2023,Salem
order_00496,farmer_0007,consumer_0071,Lady Finger,43.1,46.2,1991.22,634.74,Delivered,2023-11-18,11,2023,Erode
order_00281,farmer_0034,consumer_0039,Cabbage,18.05,57.5,1037.88,294.6,On the way,2023-11-19,11,2023,Madurai
order_00584,farmer_0032,consumer_0198,Coconut,29.24,5.6,163.74,40.65,Delivered,2023-11-19,11,2023,Coimbatore
order_01452,farmer_0005,consumer_0083,Carrot,65.89,10.7,705.02,162.28,Delivered,2023-11-19,11,2023,Tirunelveli
order_01008,farmer_0045,consumer_0118,Rice,33.37,9.4,313.68,70.14,Delivered,2023-11-19,11,2023,Tirunelveli
order_00844,farmer_0033,consumer_0038,Cabbage,19.0,31.3,594.7,230.93,Delivered,2023-11-19,11,2023,Coimbatore
order_02915,farmer_0027,consumer_0045,Cotton,70.42,1.0,70.42,25.43,Delivered,2023-11-19,11,2023,Dindigul
order_00782,farmer_0007,consumer_0112,Onion,32.52,8.8,286.18,69.36,On the way,2023-11-19,11,2023,Salem
order_01228,farmer_0045,consumer_0013,Tomato,42.59,19.0,809.21,301.02,Delivered,2023-11-20,11,2023,Coimbatore
order_01785,farmer_0035,consumer_0023,Brinjal,25.22,55.0,1387.1,552.43,Delivered,2023-11-20,11,2023,Madurai
order_01340,farmer_0003,consumer_0026,Cotton,72.19,5.3,382.61,140.02,On the way,2023-11-21,11,2023,Chennai
order_00750,farmer_0004,consumer_0192,Brinjal,26.78,10.6,283.87,60.26,Delivered,2023-11-21,11,2023,Erode
order_01028,farmer_0042,consumer_0002,Banana,40.89,6.3,257.61,94.17,Delivered,2023-11-21,11,2023,Salem
order_02764,farmer_0032,consumer_0071,Coconut,26.9,22.5,605.25,232.87,Delivered,2023-11-21,11,2023,Thanjavur
order_00623,farmer_0004,consumer_0065,Sugarcane,4.75,2.5,11.88,2.6,Delivered,2023-11-22,11,2023,Coimbatore
order_00184,farmer_0026,consumer_0141,Potato,33.66,27.3,918.92,324.72,Delivered,2023-11-22,11,2023,Tirunelveli
order_02100,farmer_0011,consumer_0110,Groundnut,86.41,7.5,648.07,161.33,Delivered,2023-11-22,11,2023,Chennai
order_02757,farmer_0035,consumer_0001,Cabbage,19.65,5.0,98.25,29.98,On the way,2023-11-22,11,2023,Coimbatore
order_02486,farmer_0050,consumer_0157,Rice,29.44,4.0,117.76,41.76,Delivered,2023-11-22,11,2023,Thanjavur
order_02920,farmer_0001,consumer_0022,Potato,35.41,20.8,736.53,254.93,Delivered,2023-11-23,11,2023,Erode
order_02394,farmer_0007,consumer_0120,Banana,38.43,3.6,138.35,38.4,Delivered,2023-11-23,11,2023,Erode
order_00914,farmer_0043,consumer_0094,Chilli,112.17,5.7,639.37,138.9,Delivered,2023-11-23,11,2023,Chennai
order_00542,farmer_0014,consumer_0178,Chilli,106.61,42.2,4498.94,1665.6,Delivered,2023-11-23,11,2023,Tirunelveli
order_02483,farmer_0014,consumer_0112,Groundnut,90.42,8.8,795.7,295.15,Delivered,2023-11-24,11,2023,Tirunelveli
order_00246,farmer_0047,consumer_0152,Rice,31.36,4.2,131.71,34.92,Delivered,2023-11-25,11,2023,Erode
order_00334,farmer_0036,consumer_0166,Cotton,69.44,38.2,2652.61,641.6,Delivered,2023-11-25,11,2023,Vellore
order_01972,farmer_0003,consumer_0062,Groundnut,81.78,24.7,2019.97,713.93,Delivered,2023-11-25,11,2023,Thanjavur
order_00417,farmer_0020,consumer_0037,Banana,39.04,16.8,655.87,179.46,Processing,2023-11-25,11,2023,Chennai
order_02303,farmer_0019,consumer_0069,Carrot,61.71,37.9,2338.81,767.2,Delivered,2023-11-26,11,2023,Trichy
order_01746,farmer_0010,consumer_0076,Brinjal,27.37,16.2,443.39,108.82,Delivered,2023-11-26,11,2023,Trichy
order_01345,farmer_0041,consumer_0028,Potato,30.66,6.3,193.16,74.16,Delivered,2023-11-27,11,2023,Dindigul
order_02061,farmer_0048,consumer_0130,Cabbage,18.78,23.1,433.82,116.35,Delivered,2023-11-27,11,2023,Erode
order_00464,farmer_0023,consumer_0188,Banana,43.4,24.4,1058.96,225.49,Processing,2023-11-27,11,2023,Chennai
order_00062,farmer_0014,consumer_0142,Banana,43.08,61.5,2649.42,1012.42,Delivered,2023-11-27,11,2023,Salem
order_02528,farmer_0010,consumer_0176,Cabbage,20.44,39.2,801.25,241.85,Delivered,2023-11-28,11,2023,Dindigul
order_01803,farmer_0050,consumer_0086,Onion,30.41,12.3,374.04,140.62,Processing,2023-11-28,11,2023,Dindigul
order_01917,farmer_0027,consumer_0153,Banana,44.33,17.1,758.04,251.31,Delivered,2023-11-29,11,2023,Chennai
order_00713,farmer_0045,consumer_0137,Onion,32.35,9.7,313.8,71.91,On the way,2023-11-29,11,2023,Salem
order_00133,farmer_0002,consumer_0113,Banana,40.31,61.5,2479.07,727.28,On the way,2023-11-30,11,2023,Dindigul
order_00678,farmer_0023,consumer_0131,Coconut,24.99,4.4,109.96,37.27,Delivered,2023-11-30,11,2023,Trichy
order_00897,farmer_0049,consumer_0109,Onion,38.53,11.2,431.54,86.35,On the way,2023-12-01,12,2023,Salem
order_02961,farmer_0050,consumer_0061,Cotton,52.95,4.6,243.57,84.85,Delivered,2023-12-01,12,2023,Tirunelveli
order_01801,farmer_0035,consumer_0007,Groundnut,69.91,61.7,4313.45,1373.48,On the way,2023-12-01,12,2023,Vellore
order_01090,farmer_0046,consumer_0105,Chilli,108.48,3.5,379.68,151.76,Delivered,2023-12-01,12,2023,Coimbatore
order_00137,farmer_0039,consumer_0179,Tomato,49.57,7.8,386.65,116.94,Delivered,2023-12-02,12,2023,Thanjavur
order_02229,farmer_0023,consumer_0193,Cabbage,24.12,5.3,127.84,35.5,Delivered,2023-12-03,12,2023,Tirunelveli
order_02167,farmer_0023,consumer_0017,Carrot,56.86,9.6,545.86,132.24,Delivered,2023-12-03,12,2023,Erode
order_00939,farmer_0021,consumer_0048,Groundnut,65.27,13.3,868.09,218.89,Delivered,2023-12-03,12,2023,Thanjavur
order_00669,farmer_0038,consumer_0097,Carrot,72.44,12.3,891.01,238.1,Delivered,2023-12-04,12,2023,Coimbatore
order_01075,farmer_0033,consumer_0039,Banana,41.63,125.8,5237.05,1675.75,Delivered,2023-12-05,12,2023,Erode
order_00862,farmer_0037,consumer_0160,Banana,44.74,1.0,44.74,12.55,Delivered,2023-12-06,12,2023,Tirunelveli
order_00609,farmer_0018,consumer_0028,Brinjal,27.19,4.4,119.64,45.27,Delivered,2023-12-06,12,2023,Chennai
order_00308,farmer_0015,consumer_0193,Onion,43.57,20.9,910.61,297.75,Delivered,2023-12-06,12,2023,Madurai
order_01814,farmer_0045,consumer_0059,Rice,30.99,33.8,1047.46,357.22,Processing,2023-12-07,12,2023,Vellore
order_02834,farmer_0011,consumer_0083,Rice,32.16,35.6,1144.9,246.28,Delivered,2023-12-07,12,2023,Madurai
order_00783,farmer_0036,consumer_0174,Sugarcane,4.33,27.1,117.34,29.71,Delivered,2023-12-07,12,2023,Thanjavur
order_02756,farmer_0043,consumer_0137,Carrot,62.97,58.7,3696.34,1010.99,Delivered,2023-12-08,12,2023,Madurai
order_00444,farmer_0020,consumer_0068,Chilli,98.58,84.3,8310.29,1748.5,On the way,2023-12-08,12,2023,Erode
order_01571,farmer_0037,consumer_0013,Coconut,29.65,3.4,100.81,36.96,Delivered,2023-12-08,12,2023,Vellore
order_01489,farmer_0035,consumer_0134,Cabbage,24.16,1.0,24.16,4.86,Delivered,2023-12-09,12,2023,Coimbatore
order_01317,farmer_0024,consumer_0187,Cauliflower,44.16,86.3,3811.01,870.5,On the way,2023-12-09,12,2023,Thanjavur
order_02651,farmer_0008,consumer_0077,Carrot,64.24,1.1,70.66,26.84,Delivered,2023-12-10,12,2023,Chennai
order_02624,farmer_0035,consumer_0099,Cotton,59.74,28.2,1684.67,528.93,On the way,2023-12-10,12,2023,Coimbatore
order_02898,farmer_0013,consumer_0176,Cauliflower,38.56,18.2,701.79,180.7,On the way,2023-12-10,12,2023,Salem
order_01980,farmer_0008,consumer_0154,Carrot,64.58,19.2,1239.94,258.16,Delivered,2023-12-11,12,2023,Dindigul
order_01828,farmer_0050,consumer_0164,Coconut,30.02,34.1,1023.68,278.93,Delivered,2023-12-11,12,2023,Vellore
order_00097,farmer_0014,consumer_0024,Rice,32.24,33.9,1092.94,219.17,On the way,2023-12-11,12,2023,Dindigul
order_00320,farmer_0032,consumer_0195,Carrot,62.18,7.5,466.35,175.0,Delivered,2023-12-11,12,2023,Trichy
order_00035,farmer_0035,consumer_0138,Cotton,54.52,8.8,479.78,98.58,Delivered,2023-12-12,12,2023,Salem
order_01360,farmer_0001,consumer_0019,Banana,41.06,1.0,41.06,11.78,On the way,2023-12-12,12,2023,Dindigul
order_01881,farmer_0033,consumer_0194,Banana,38.86,19.2,746.11,253.14,Delivered,2023-12-13,12,2023,Erode
order_00033,farmer_0039,consumer_0193,Cauliflower,38.84,46.3,1798.29,463.41,Delivered,2023-12-13,12,2023,Coimbatore
order_01140,farmer_0023,consumer_0183,Coconut,28.72,12.6,361.87,131.7,Delivered,2023-12-14,12,2023,Chennai
order_01139,farmer_0036,consumer_0138,Brinjal,25.24,7.3,184.25,37.98,Delivered,2023-12-14,12,2023,Tirunelveli
order_01833,farmer_0018,consumer_0023,Onion,41.64,1.6,66.62,23.89,On the way,2023-12-14,12,2023,Trichy
order_01835,farmer_0009,consumer_0105,Groundnut,73.48,23.3,1712.08,627.13,Delivered,2023-12-15,12,2023,Tirunelveli
order_00437,farmer_0024,consumer_0113,Brinjal,27.21,23.5,639.44,226.0,Delivered,2023-12-16,12,2023,Dindigul
order_00126,farmer_0025,consumer_0040,Brinjal,28.89,54.1,1562.95,324.07,Delivered,2023-12-16,12,2023,Thanjavur
order_01495,farmer_0007,consumer_0036,Cotton,58.99,14.1,831.76,268.1,Delivered,2023-12-16,12,2023,Vellore
order_02924,farmer_0029,consumer_0065,Chilli,122.32,7.2,880.7,247.61,Delivered,2023-12-17,12,2023,Trichy
order_00781,farmer_0044,consumer_0108,Tomato,44.47,22.6,1005.02,276.29,Delivered,2023-12-17,12,2023,Coimbatore
order_00986,farmer_0021,consumer_0169,Cauliflower,42.65,42.1,1795.57,702.19,Delivered,2023-12-17,12,2023,Dindigul
order_00895,farmer_0026,consumer_0028,Chilli,121.69,36.6,4453.85,1071.26,Delivered,2023-12-17,12,2023,Erode
order_01261,farmer_0034,consumer_0032,Sugarcane,4.41,17.8,78.5,16.76,Delivered,2023-12-17,12,2023,Thanjavur
